"('date',_'')","('close',_'005930.ks')","('high',_'005930.ks')","('low',_'005930.ks')","('open',_'005930.ks')","('volume',_'005930.ks')"
2017-12-06,40744.12109375,41998.53825657237,40744.12109375,41754.17127680178,10889200
2017-12-07,41330.61328125,41526.10691915895,40744.132367523154,40760.42350401557,11065600
2017-12-08,42356.953125,42356.953125,41574.978605769225,41835.63677884615,11290450
2017-12-11,42177.75390625,42389.53868832078,41949.67798709685,42356.95641415605,8125850
2017-12-12,42438.40234375,42438.40234375,42079.997410328695,42210.32647702735,8765050
2017-12-13,41803.05078125,42438.40502149503,41623.84830323217,42438.40502149503,11333700
2017-12-14,41591.26171875,42585.02081191246,41591.26171875,41803.046443522326,20310400
2017-12-15,41232.8671875,41933.38606899447,41151.4115036053,41737.89242764718,14928550
2017-12-18,41705.296875,41737.87913818359,41232.85405883789,41232.85405883789,7350250
2017-12-19,41998.53515625,42422.10455658456,41965.952894685804,41982.2440254679,11978600
2017-12-21,40027.31640625,41591.26527682387,39994.734138113046,41542.39187461844,15624300
2017-12-22,40483.46484375,40695.24956929074,40108.76879087022,40239.09785274145,11199650
2017-12-26,39261.64453125,40809.302718166495,39261.64453125,40532.35335840249,16039850
2017-12-27,40568.45703125,40732.83489604437,39828.75663967535,40239.70130166126,10743600
2017-12-28,41883.46484375,41883.46484375,40683.506863532675,40732.82020518544,8985450
2018-01-02,41932.7734375,42245.091232604864,41735.52009322325,42228.65345391513,8474250
2018-01-03,42425.9140625,43198.489793200315,42261.536247457385,43182.05201169605,10013500
2018-01-04,41982.08203125,42886.15975706,41620.450940926,42836.84642656127,11695450
2018-01-05,42836.84765625,42836.84765625,42080.709900230235,42162.89878675412,9481150
2018-01-08,42754.65625,43165.60065840062,42327.27406526336,43066.97400038446,8383650
2018-01-09,41423.203125,42508.09654017857,41078.009765625,42294.40541294643,18013600
2018-01-10,40141.0546875,41521.828067414004,39976.67690417691,41505.3902890817,18566800
2018-01-11,39647.921875,40486.24858131219,39467.106310893454,39615.04631788972,25123800
2018-01-12,39615.05859375,39845.18756483403,38431.53817103216,39647.93416104772,27270450
2018-01-15,39894.4921875,40256.12334865575,39384.921005871445,40108.18332818294,10096000
2018-01-16,41094.44140625,41209.5058421875,39960.2348234375,40075.299259374995,20389650
2018-01-17,40782.12109375,41110.87660438079,40321.86337886689,41110.87660438079,11053050
2018-01-18,41012.265625,41620.46355210421,40946.51449774549,41110.89231588176,14848850
2018-01-19,40535.55859375,41406.76078574868,40305.42971284469,41406.76078574868,9219950
2018-01-22,39647.921875,40009.55300321311,39417.792975228025,39976.67744610282,12520900
2018-01-23,40404.05859375,40404.05859375,39697.23413503102,39993.11414100641,13532700
2018-01-24,40552.0078125,40847.88788571645,39910.93432053101,40157.50104821139,9550500
2018-01-25,41308.1484375,41390.3373520195,40404.070377785516,40453.38372649722,11160350
2018-01-26,41735.515625,41735.515625,40962.940109295,41505.38674798149,10350100
2018-01-29,42097.15625,42310.847398477155,41834.15175956657,42080.71846934791,11838800
2018-01-30,40930.07421875,41620.46101280121,40913.63643793926,41456.08320469378,12284550
2018-01-31,41012.265625,44497.07536948898,40765.69889779559,41110.89231588176,64681300
2018-02-01,40946.51171875,41883.46521853674,40864.32281525994,41604.02294667051,27609450
2018-02-02,39204.10546875,40601.31677476415,39204.10546875,40584.8789946934,29260350
2018-02-05,39384.91796875,39713.67354444908,37806.89120539441,38217.83567501826,28357900
2018-02-06,38973.96875,39384.913169548716,38283.582125158166,38300.01990194011,19406450
2018-02-07,37642.51171875,39664.35841805404,37642.51171875,39647.92064001092,23448050
2018-02-08,37806.89453125,38316.46571841033,37790.456751019025,37905.52121263587,23251050
2018-02-09,36738.44140625,37132.9481596057,36508.31246679251,36524.750248182325,17465000
2018-02-12,37576.75,38069.883202099736,37017.86570428697,37067.17902449694,15754950
2018-02-13,39072.59375,39499.97592816575,37971.26275241902,37971.26275241902,18923250
2018-02-14,40272.5625,40354.75140306123,39401.36012755102,39516.42459183674,18905900
2018-02-19,39762.9921875,40930.07463698842,39335.60988205353,40930.07463698842,15353450
2018-02-20,38957.52734375,39582.16280327005,38809.58736649525,39483.53615176688,10122600
2018-02-21,38858.91015625,39105.47684505869,38497.279012663916,38858.91015625,12880200
2018-02-22,38431.52734375,38842.47181919643,38431.52734375,38842.47181919643,8869950
2018-02-23,38809.59375,39286.28931067345,38431.5248570521,38431.5248570521,12423300
2018-02-26,38941.09765625,39089.03766423069,38694.530976282185,38858.90876292739,9560650
2018-02-27,38941.09765625,39762.986589476044,38941.09765625,39746.548810811524,9830550
2018-02-28,38678.09375,39532.85825276243,38628.780413302164,38941.09821238844,15162350
2018-03-02,37823.33203125,38464.40545550847,37806.89425114081,38283.58987430736,13265500
2018-03-05,37149.37890625,37938.392263550886,37050.75223658739,37658.950032840155,14100950
2018-03-06,38645.21875,38710.969866546155,37658.952001807746,37741.14089749043,15423350
2018-03-07,39960.23828125,40190.36717303836,38809.593822308205,39615.04494356746,21427050
2018-03-08,40436.94140625,40667.07034108232,39516.42566692073,40436.94140625,19463650
2018-03-09,40880.74609375,41538.257088422295,40469.801722079814,40634.179470747884,14304400
2018-03-12,40880.74609375,41735.51038682398,40749.24389481554,41554.6948632891,8688950
2018-03-13,42458.78515625,42458.78515625,41390.329470939796,41719.08506641986,20098700
2018-03-14,42540.96484375,42738.2181583269,41916.32934758984,41932.76712380458,12713250
2018-03-15,42360.15234375,42754.659001200525,41932.770131511934,42738.22122380675,8882450
2018-03-16,42031.3984375,42261.52733000098,41291.698425889714,42097.14954964314,12184900
2018-03-19,41702.65625,42195.78974921167,41456.08950039417,41604.02955015767,8218850
2018-03-20,42080.70703125,42080.70703125,41176.62934112549,41669.76262664795,8193250
2018-03-21,41965.6484375,42557.40846247062,41965.6484375,42557.40846247062,8905200
2018-03-22,42557.41015625,42557.41015625,41949.21232860178,41965.65010772741,8454100
2018-03-23,40864.30859375,41686.19734261866,40765.68194388576,41373.87961804857,14854950
2018-03-26,41324.57421875,41324.57421875,40305.431974691724,40617.7497591612,10057750
2018-03-27,41078.00390625,41472.51054640606,40338.30395595739,41357.44610969388,11874000
2018-03-28,40025.984375,40354.739893480495,39730.10440836756,40354.739893480495,15159450
2018-03-29,40600.5546875,41031.06627880302,40004.46171492659,40319.06633934034,10067000
2018-03-30,40749.58203125,41312.55878422135,40633.67505269707,40633.67505269707,7777100
2018-04-02,40186.6015625,40749.57826341677,40153.48528597548,40567.43874253193,7115650
2018-04-03,39838.875,39855.43313591022,39143.433291770576,39640.177369077304,12768250
2018-04-04,38845.3984375,39954.7938745471,38845.3984375,39872.003170289856,12384200
2018-04-05,40352.19140625,40882.05194174446,39193.12148485587,39242.79591005847,13245600
2018-04-06,40070.69921875,40219.72248030733,39242.79221009814,39739.53641528926,12532700
2018-04-09,40733.02734375,40931.725038109755,39905.120283917684,39954.79470750762,9950400
2018-04-10,40468.1015625,40749.58999399038,39772.65955528846,40186.61313100961,10984350
2018-04-11,40451.53515625,41312.55841786482,40236.2793408463,41312.55841786482,10051100
2018-04-12,40567.44140625,40931.720471938774,40468.09257015306,40931.720471938774,12466250
2018-04-13,41229.765625,41544.3702622992,40898.602848895585,41064.18423694779,10278300
2018-04-16,41676.8359375,41892.09174488478,41279.44060078963,41660.2777984704,7877450
2018-04-17,41378.79296875,41842.42090117297,41246.32784520058,41594.04879451781,7772000
2018-04-18,42521.30078125,42521.30078125,41875.53336284316,42223.25428044685,13462600
2018-04-19,43696.92578125,43862.50715973143,42670.32123466512,43051.15840517241,17190550
2018-04-20,42736.5625,43266.42301917861,42570.981087756685,42885.58577101899,11761000
2018-04-23,42968.375,43117.39826589595,42223.258670520234,42223.258670520234,11619000
2018-04-24,41776.1875,42935.25730776853,41461.5828378914,42918.69916765755,15770300
2018-04-25,41726.51171875,41809.30241660466,40749.58148406498,40749.58148406498,16614600
2018-04-26,43167.08203125,43183.64017548907,41726.52348245109,41743.08162669016,18046550
2018-04-27,43879.0625,44408.92287735849,43415.43466981132,44193.667099056605,30310800
2018-04-30,43879.0625,43879.0625,43879.0625,43879.0625,0
2018-05-02,43879.0625,43879.0625,43879.0625,43879.0625,0
2018-05-03,43879.0625,43879.0625,43879.0625,43879.0625,0
2018-05-04,42968.375,44624.189065510596,42885.58429672447,43879.07273603083,39565391
2018-05-08,43547.91015625,44044.654378564635,42968.375230216254,43547.91015625,23104720
2018-05-09,42140.4609375,43713.4840373281,42140.4609375,43547.90265839882,16128305
2018-05-10,42720.0,42802.79069767442,41892.09302325581,42802.79069767442,13905263
2018-05-11,42471.6328125,43216.74917763158,42388.84210526316,43051.16776315789,10314997
2018-05-14,41478.1328125,42306.039655064866,41312.551443987024,42223.24897080838,14909272
2018-05-15,40733.02734375,41726.51581554878,40650.236637766764,41560.934403582316,18709146
2018-05-16,41271.1484375,41560.91577858576,40691.613755328486,40733.00908976931,15918683
2018-05-17,40898.60546875,41809.30316137399,40898.60546875,41643.72176271508,10365440
2018-05-18,40981.390625,41312.55337752525,40857.20459280303,41312.55337752525,6706570
2018-05-21,41395.34375,41560.925125,40650.227562500004,41105.57634375,9020998
2018-05-23,42885.58203125,43051.16342905405,41726.51224662162,41892.09364442567,17095490
2018-05-24,42554.41015625,43051.15424367705,42306.03811253648,43051.15424367705,8289275
2018-05-25,43630.69140625,43713.48209203036,42057.66837642315,42223.24974798387,15207266
2018-05-28,43299.53125,43879.066085086044,43051.15917782027,43465.11263145316,9787820
2018-05-29,42471.6328125,43465.12129934211,42471.6328125,43216.74917763158,8480437
2018-05-30,40981.390625,42637.20438762626,40650.227872474745,42471.623011363634,20498098
2018-05-31,41974.875,42057.66568047337,41271.154215976334,41726.502958579884,63491109
2018-06-01,42471.6328125,42802.795641447374,41353.95826480263,41809.30715460527,13038499
2018-06-04,42306.0390625,42388.82974559687,41974.87633011253,42057.66701320939,9767171
2018-06-05,42471.6328125,42554.42351973685,41726.51644736842,42306.05139802632,9144100
2018-06-07,41892.1015625,42885.590137104744,41809.31084794961,42885.590137104744,13590016
2018-06-08,41105.578125,41726.5083081571,41064.18277945619,41560.92692598187,16951706
2018-06-11,41312.5625,41643.72532565131,40857.21361472946,41188.376440380765,10571312
2018-06-12,40898.60546875,41229.76826606782,40774.41941975582,41146.97756673836,12110569
2018-06-14,39905.125,40567.45072614108,39905.125,40567.45072614108,20971729
2018-06-15,39449.765625,40319.067910545644,39449.765625,40153.48652282266,17080892
2018-06-18,38580.4609375,39449.76316892436,38249.29818267168,39408.367824570814,16661870
2018-06-19,38911.625,39201.39242021277,38497.67154255319,39077.20638297872,15217971
2018-06-20,38911.625,39408.369148936166,38787.438962765955,39284.18311170213,12959316
2018-06-21,38953.01953125,39656.74039419501,38953.01953125,39656.74039419501,10015541
2018-06-22,39118.6015625,39118.6015625,38249.299305555556,38911.62483465609,10298006
2018-06-25,38621.8515625,38953.01427686227,38207.89816954716,38953.01427686227,10587711
2018-06-26,38911.625,39159.99707446808,38000.92739361702,38000.92739361702,11223166
2018-06-27,39698.1328125,40153.48157260167,38911.62131777893,39284.17939422575,15274752
2018-06-28,39034.2109375,39326.13345519498,38867.39807024573,39075.91415431357,12784800
2018-06-29,38909.10546875,39326.13768170552,38533.77647709003,38575.479698385585,14099635
2018-07-02,37991.640625,39326.14391808452,37949.93739709111,38784.001955268934,13112253
2018-07-03,38492.08203125,38742.30141606853,38158.4561848253,38158.4561848253,10959655
2018-07-04,38575.484375,39242.735996621625,38408.67146959459,38950.81341216216,8776763
2018-07-05,38325.26953125,38825.708306413224,38033.34691240479,38450.37922504081,7039773
2018-07-06,37449.49609375,38241.85736967567,37240.979968506406,37949.93479433464,17843706
2018-07-09,38033.34765625,38450.37997704221,37699.72179961623,37949.94119209156,11602464
2018-07-10,38617.1953125,38825.71148589363,38450.3823737851,38533.78884314255,10528665
2018-07-11,38366.97265625,38742.30173658288,37866.533882472824,38700.598505434784,11224077
2018-07-12,37949.93359375,38575.48194969093,37908.2303700206,38283.55938358517,11828104
2018-07-13,38784.015625,38784.015625,38158.4669858871,38200.17022849462,11543389
2018-07-16,38408.67578125,39034.22424674267,38366.97255021716,39034.22424674267,7678719
2018-07-17,38241.87109375,38533.79377385496,38033.35489367503,38492.09053383997,8892953
2018-07-18,38825.703125,39367.845059076266,38742.296673603654,38950.81280209452,10952645
2018-07-19,39117.62109375,39367.8404184435,38867.4017690565,39242.730756096746,9880128
2018-07-20,39576.36328125,39701.47296496312,38950.814862684405,39201.03423011064,10474547
2018-07-23,38784.015625,39367.86102150538,38492.09292674731,39284.45453629032,10823782
2018-07-24,38492.08203125,38867.41110847779,38325.26910803765,38658.894954462354,8261363
2018-07-25,38492.08203125,38825.70787767471,38283.56587723456,38575.48849285618,7222471
2018-07-26,39117.62109375,39201.0275353145,38366.96311966951,38450.36956123401,7374946
2018-07-27,39117.62109375,39201.0275353145,38742.292106709756,38742.292106709756,4762460
2018-07-30,38784.015625,39034.23508064516,38658.90589717742,38825.718867607524,5723035
2018-07-31,38575.484375,38742.29728040541,38366.968243243246,38533.781148648646,8033607
2018-08-01,38825.703125,39075.922479189045,38408.670868018264,38408.670868018264,7484499
2018-08-02,37991.640625,39034.22132272228,37949.93739709111,38825.70518317782,8560924
2018-08-03,38158.453125,38283.56280737705,37908.2337602459,38241.85957991803,8274944
2018-08-06,38200.171875,38492.094585835155,38158.46863059498,38492.094585835155,6771979
2018-08-07,38950.8125,38992.51572537473,38283.56089400428,38617.186697002144,9058174
2018-08-08,39034.2109375,39201.02380475427,38825.69485343216,39201.02380475427,6429338
2018-08-09,39117.62109375,39242.730756096746,38742.292106709756,39201.0275353145,12010886
2018-08-10,37866.53125,38700.59581497797,37407.79573926211,38492.07967373348,16670643
2018-08-13,37574.61328125,37616.31651463651,37240.98741415788,37491.206814476966,9803831
2018-08-14,37658.01171875,37866.527841223695,37407.79237178156,37407.79237178156,6409259
2018-08-16,36907.35546875,37240.98128089689,36448.61997704802,36532.02643008474,10088229
2018-08-17,36782.25390625,37032.47332057823,36740.55067052863,36740.55067052863,6808747
2018-08-20,36573.71875,36865.641248574684,36281.796251425316,36281.796251425316,7289124
2018-08-21,37366.09375,37449.500209263395,36448.62269810268,36448.62269810268,9520270
2018-08-22,38450.37890625,38533.785368085686,37449.501364221804,37658.01751881101,11641656
2018-08-23,38533.78515625,38533.78515625,38116.75284936417,38492.08192556142,6730918
2018-08-24,38492.08203125,38700.598185265444,37991.643261612946,38283.56587723456,6582535
2018-08-27,38617.1953125,38825.71148589363,38366.97590442765,38450.3823737851,5263782
2018-08-28,38825.703125,39159.32893058539,38617.18699650913,39034.21925349087,7365976
2018-08-29,39034.2109375,39034.2109375,38700.58520299145,38992.50772068643,5572374
2018-08-30,39743.18359375,39993.403007771514,38950.82211601522,39159.33829436648,12193231
2018-08-31,40410.42578125,40410.42578125,39201.03223361713,39284.43868517802,13577454
2018-09-03,39576.36328125,40285.31815562434,39451.25359753688,40201.911699815595,8595084
2018-09-04,39743.18359375,39868.29330076076,39367.854472717736,39659.7771224095,6791255
2018-09-05,38867.40234375,39576.35710753085,38700.58945815451,39451.24744333423,9139998
2018-09-06,38450.37890625,38700.59829175705,38200.15952074295,38533.785368085686,9040553
2018-09-07,37449.49609375,37699.71544404232,37032.463843262805,37115.87029336025,18285508
2018-09-10,37949.93359375,37991.6368174794,37532.901356456045,37908.2303700206,9979838
2018-09-11,37574.61328125,38283.56824882075,37574.61328125,37991.64561511515,9865790
2018-09-12,37157.5703125,37616.30574845679,37115.86709104938,37449.49286265432,12995269
2018-09-13,36740.54296875,37324.38814645999,36698.83974177072,37157.57523854285,18277942
2018-09-14,38241.87109375,38241.87109375,37449.509533465105,37532.916013495094,12446344
2018-09-17,37658.01171875,38200.15363718162,37449.4955962763,37991.637514707916,8123384
2018-09-18,37949.93359375,38283.55938358517,37282.68201407967,37491.19813272665,9987090
2018-09-19,38492.08203125,38533.78526205309,38116.75295402221,38366.97233884074,9367454
2018-09-20,39409.546875,39701.46944444444,38700.59206349206,39075.9210813492,13536966
2018-09-21,39534.66015625,39659.76984028876,38825.70528003033,38825.70528003033,14476906
2018-09-27,39916.17578125,39916.17578125,39033.818211348684,39453.98848273027,15804586
2018-09-28,39033.8125,39706.084835844995,38907.76143702906,39706.084835844995,11270515
2018-10-01,38949.77734375,39327.93052184466,38487.59012607875,39033.811383326596,6354983
2018-10-02,38403.5625,39243.90303610503,38403.5625,39033.81790207877,6607188
2018-10-04,37563.22265625,38319.52915268456,37563.22265625,37941.375904467284,11865327
2018-10-05,37563.22265625,38235.49509752516,37437.1715735109,37647.2567114094,10544165
2018-10-08,37773.3046875,37983.38980812013,37143.0493256396,37143.0493256396,6759464
2018-10-10,38067.42578125,38235.49388624448,37395.153361272074,38025.40875500138,10341349
2018-10-11,36218.6796875,37521.207611296406,36218.6796875,36974.98622389791,19324537
2018-10-12,36974.984375,37521.20573508523,36302.71193181818,36302.71193181818,12640906
2018-10-15,36806.9140625,37016.99918842751,36428.76083583048,37016.99918842751,7434522
2018-10-16,36638.85546875,37101.04286571818,36428.77028830992,36722.88954092604,6825677
2018-10-17,37101.0390625,37395.158284966026,36974.987967157416,37101.0390625,8306193
2018-10-18,37016.99609375,37353.13226713252,36722.87694204029,36932.96205040437,8347725
2018-10-19,36890.953125,37101.03827947039,36512.799846953305,36890.953125,7842520
2018-10-22,36596.82421875,36932.96037690155,36302.70508036739,36512.79017921211,8357648
2018-10-23,36176.65625,36512.79242886179,35756.48602642276,36386.74136178862,9531231
2018-10-24,35756.484375,36218.67159958872,35504.38225249706,36176.65457917156,13522825
2018-10-25,34453.96875,34916.15613567073,34075.81543445122,34117.8324695122,19338170
2018-10-26,34453.96875,34706.070960365854,33949.76432926829,34538.002820121954,14413864
2018-10-29,34790.09765625,35252.284943953804,34075.80821161685,34327.910368546196,14460521
2018-10-30,35588.421875,36134.64322609209,34453.962145808735,34790.098361865406,14205190
2018-10-31,35630.4453125,36428.76896926592,35042.20682856722,36050.61565816627,17621480
2018-11-01,35420.34765625,36092.619972382854,35420.34765625,35672.44977479982,13423132
2018-11-02,37101.0390625,37185.073126061725,35966.57920441676,36176.66436332106,16517112
2018-11-05,36806.9140625,36806.9140625,36050.60760916096,36764.8970373145,9426777
2018-11-06,36764.90234375,36806.919375,36092.62984375,36764.90234375,7713625
2018-11-07,36974.984375,37395.15465198863,36470.78004261364,36638.84815340909,11553998
2018-11-08,37016.99609375,37857.336527206295,37016.99609375,37731.28546218785,12617397
2018-11-09,37227.08984375,37689.2771894399,36890.95359233917,37353.140938029064,7318500
2018-11-12,37983.390625,38025.40765002766,36722.87987417036,36848.93094925332,8552566
2018-11-13,37395.15234375,37395.15234375,36470.777791432585,36890.94804248596,9311126
2018-11-14,37059.0234375,37395.1597045068,36806.9212372449,37395.1597045068,6783344
2018-11-15,37185.0625,37269.09653954802,36554.80720338983,37016.99442090395,5864067
2018-11-16,36974.984375,37605.239790482956,36722.88220880682,37479.18870738636,7777124
2018-11-19,36680.8671875,37185.07154746564,36512.799067511456,37017.00342747709,7538720
2018-11-20,35966.578125,36134.646247079436,35378.33969772196,35672.458911360976,9420664
2018-11-21,35378.33203125,35546.40011690914,35126.22990276128,35126.22990276128,10769589
2018-11-22,35672.4609375,35840.52906912544,35294.307641342755,35294.307641342755,5970796
2018-11-23,35630.4453125,35798.51345076651,35210.27496683373,35672.46234706663,5192638
2018-11-26,35798.50390625,35966.57199970657,35378.33367260857,35420.35069597271,6613009
2018-11-27,36176.65625,36218.67327235772,35714.46900406504,36050.605182926825,8367091
2018-11-28,36260.6953125,36302.71234067208,35924.55908712341,35966.57611529548,6943099
2018-11-29,36260.6953125,36848.93370690904,36050.61017163963,36848.93370690904,8473511
2018-11-30,35168.2578125,36974.99029271207,35084.22374365293,36512.802914053165,19775519
2018-12-03,36344.7265625,36470.77763728324,35630.437138728324,35924.55631322254,12110702
2018-12-04,35420.34765625,36050.602952624555,35210.26255745848,35840.51785383304,14347746
2018-12-05,34832.109375,35084.21149351628,34327.90513796743,34369.922157720146,12631983
2018-12-06,34033.77734375,34537.98145254629,33991.76033468364,34117.81136188272,14251826
2018-12-07,34411.94140625,34790.09460851648,34327.90736130189,34369.92438377594,11433083
2018-12-10,33781.69140625,34159.84466826026,33613.62328980099,33991.77655181126,14892263
2018-12-11,33823.7109375,34201.864227484475,33781.693905279506,34117.83016304348,10638766
2018-12-12,33991.76953125,34201.85463342089,33739.667408644935,33823.70144951329,12024279
2018-12-13,33613.625,34243.88046875,33613.625,34159.84640625,26254646
2018-12-14,32731.26953125,33781.695382702186,32521.184360959563,33781.695382702186,19671783
2018-12-17,32899.328125,33277.481321839085,32479.15790628991,32479.15790628991,11532968
2018-12-18,32689.251953125,32941.354153277636,32185.04755281973,32185.04755281973,11042101
2018-12-19,32857.3046875,33067.389755834396,32647.2196191656,32689.23663283248,9942037
2018-12-20,32479.1640625,32857.317331015525,32353.112972994826,32437.147032664943,11937617
2018-12-21,32479.1640625,32479.164062500004,32016.97673431436,32101.01079398448,14947080
2018-12-24,32605.212890625,32815.298025229546,32185.042621415916,32353.11072909955,9729530
2018-12-26,32227.056640625,32563.19282462109,32185.03961762549,32269.073663624513,12707675
2018-12-27,32442.494140625,32908.98752042484,32315.268673406863,32824.17054227941,10510643
2018-12-28,32824.171875,32993.8058381783,32400.086967054263,32442.49545784884,9900267
2019-01-02,32866.5703125,33417.88052419355,32696.936401209674,33417.88052419355,7847664
2019-01-03,31891.189453125,32696.950888775766,31763.963963285405,32484.908405709775,12471493
2019-01-04,31763.9609375,31891.18641522029,31255.059026618823,31763.960937499996,14108958
2019-01-07,32866.5703125,32993.79574596774,32060.809233870965,32230.443145161287,12748997
2019-01-08,32315.26953125,33248.256315616796,32188.044060654527,32230.452550853017,12756554
2019-01-09,33587.53515625,33587.53515625,32484.914052635733,32781.77358053188,17452708
2019-01-10,33757.16015625,34054.01960486024,33587.52618561558,33926.79412688442,14731699
2019-01-11,34350.87109375,34393.27957658179,33884.377782600306,34223.645645254626,11661063
2019-01-14,33969.203125,34520.5135377653,33799.56915184145,34308.47107131711,11984996
2019-01-15,34859.78125,34859.78125,33799.568924878346,33969.20289689781,11492756
2019-01-16,35156.63671875,35156.63671875,34520.50939573281,34902.185789543124,8491595
2019-01-17,35580.7265625,35707.95204484506,35156.64162134982,35368.684091924915,11736903
2019-01-18,35877.58984375,35962.40684101655,35580.73035331708,35623.13885195035,11029256
2019-01-21,36259.2578125,36259.2578125,35538.31350511696,36216.84932383041,11355701
2019-01-22,35750.359375,36344.078273279956,35495.90841859431,36259.26128781139,9964356
2019-01-23,35623.140625,35835.18312872024,35071.83011532738,35071.83011532738,11071079
2019-01-24,36513.703125,36556.111607142855,35919.984375,36513.703125,14747623
2019-01-25,37955.59765625,37955.59765625,37107.42787622207,37573.92125523743,22789395
2019-01-28,38210.046875,38591.72325887902,37828.37049112098,38167.638387902334,17998914
2019-01-29,38591.7265625,38591.7265625,37616.331275755496,38210.050145947804,16215017
2019-01-30,39355.08203125,39355.08203125,37998.010237068964,37998.010237068964,17505980
2019-01-31,39143.0390625,39906.39193695829,39143.0390625,39567.123992754605,21621145
2019-02-01,39312.671875,39821.5737762945,39227.854891450916,39567.122825647246,13832454
2019-02-07,39185.44140625,39948.794160917205,39185.44140625,39694.343242694806,15872001
2019-02-08,37998.0,38761.35267857143,37870.77455357143,38761.35267857143,12689196
2019-02-11,38167.640625,38167.640625,37531.513281249994,37743.55572916666,11125044
2019-02-12,39058.22265625,39227.85663086998,37870.784833910155,37870.784833910155,13184367
2019-02-13,39185.44140625,39609.526269954,39015.807460768396,39355.075351731604,11299738
2019-02-14,40288.0625,40288.0625,39143.03335526316,39524.70973684211,17259341
2019-02-15,39058.22265625,39736.75855472992,38718.954707010045,39651.941567419926,10554643
2019-02-18,39185.44140625,39736.7517290652,38888.582001657196,39439.89232447241,8183728
2019-02-19,38973.41015625,39143.04415040125,38549.32517087187,38888.59315917437,6741395
2019-02-20,39779.16015625,39948.79410147921,39439.892265791575,39651.93469732809,11506720
2019-02-21,39821.56640625,40033.60882587859,39185.43914736422,39439.890050918526,8694009
2019-02-22,39991.20703125,39991.20703125,39397.48815697906,39439.89664799841,6895772
2019-02-25,40160.828125,40330.46203471489,39906.37726042767,40203.23660242872,7484716
2019-02-26,39651.9296875,40245.64842078877,39439.88728275401,40160.831458890374,7985547
2019-02-27,39651.9296875,40076.01449699198,39651.9296875,39863.97209224599,8045211
2019-02-28,38252.45703125,39439.89472179878,38252.45703125,39355.07774390244,23569321
2019-03-04,38040.41796875,39100.63028671962,37998.00947603122,39015.813301282054,12926539
2019-03-05,37531.51171875,38252.45601165254,37446.69474311441,37828.371133474575,10612405
2019-03-06,37319.46875,37573.91967329545,37065.01782670455,37319.46875,10202544
2019-03-07,37701.14453125,38125.22939661839,36810.56631397638,36810.56631397638,11049749
2019-03-08,37149.84375,37998.01369863014,37149.84375,37701.15421660959,7729069
2019-03-11,37022.62109375,37701.15710463202,37022.62109375,37658.74860395189,10717408
2019-03-12,37870.78125,38125.23218784995,37446.69635358343,37573.921822508404,11431977
2019-03-13,37192.23046875,37701.13213993016,37065.00505095496,37531.49824953677,8108343
2019-03-14,37192.23046875,37573.90672213512,36937.77963315992,37065.00505095496,18039161
2019-03-15,37489.109375,37531.5178697681,37065.024427319004,37149.841416855204,16814163
2019-03-18,37065.02734375,37446.70382669479,36852.98485322511,37277.06983427489,8188876
2019-03-19,37234.6640625,37234.6640625,36937.80455402904,37107.43855886959,7609563
2019-03-20,37361.88671875,37489.11221268445,36556.12525716515,37149.84422885925,9846242
2019-03-21,38888.58984375,39227.857803128405,37361.884026547166,37828.377470692474,21138016
2019-03-22,39482.3046875,39863.98110230935,39227.853744293774,39736.75563070623,12535911
2019-03-25,38591.7265625,38718.952034684065,37998.00769230769,38422.092599587915,8699728
2019-03-26,38379.68359375,38761.36000517956,38082.82416263812,38591.7260445442,9729811
2019-03-27,38464.50390625,38676.54637541345,37531.51704193081,37955.601980257714,9568081
2019-03-28,38339.6953125,38638.890259197324,37869.531824832775,38425.17958298495,6821306
2019-03-29,38168.73046875,38382.44116566349,37784.05121430571,38040.50405060191,11491713
2019-04-01,38510.6640625,38852.60114629578,38339.69552060211,38638.89046892342,7362129
2019-04-02,39109.0546875,39408.24964139344,38767.117597336066,38938.08614241803,9480688
2019-04-03,39835.66796875,39963.894367791036,39151.793840531114,39963.894367791036,12436570
2019-04-04,40134.86328125,40263.089681509584,39450.989146532214,39450.989146532214,12650168
2019-04-05,40049.3828125,40647.77273712647,39835.6721251334,40134.86708744664,8546339
2019-04-08,39878.40625,40391.31179662379,39450.98496114684,40391.31179662379,8507909
2019-04-09,39878.40625,40134.859023311896,39493.72709003215,39921.148378885315,6878761
2019-04-10,39921.14453125,39921.14453125,39365.4969092947,39664.691782655245,11883995
2019-04-11,39536.46875,40006.63216216216,39450.984493243246,39921.14790540541,13697399
2019-04-12,40049.3828125,40092.12494997332,39322.76647545357,39365.5086129269,7668936
2019-04-15,40220.33984375,40605.01897084219,40177.597718517536,40305.82409421493,8733019
2019-04-16,40391.32421875,40519.55064484127,40006.64494047619,40519.55064484127,7730881
2019-04-17,40220.33984375,40690.50322130712,40177.597718517536,40434.05046991233,5513658
2019-04-18,38980.82421875,40391.31456877056,38895.33995511239,40348.572436951756,12808747
2019-04-19,38724.37890625,39322.76886727373,38681.636766176875,39109.058166908115,8479710
2019-04-22,38767.1171875,39237.28068150496,38553.406508406835,38809.85932331863,6006957
2019-04-23,38638.890625,38895.343438882745,38467.922082411504,38510.66421805863,6920566
2019-04-24,38254.20703125,39023.56538495112,37741.301462115924,38809.85473114525,13299267
2019-04-25,38168.73046875,38467.92544442889,37698.566935540315,37826.79335368841,10868965
